overall_qual,exter_qual,exter_cond,bsmt_qual,fireplace_qu,heating_qc,lot_frontage,lot_area,overall_cond,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,full_bath,bedroom_abvgr,totrms_abvgrd,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,built_after_1974,remod_after_1993,bsmt_full_bath,bsmt_half_bath,garage_after_1978,sold_after_2008,fireplaces,bsmt_exposure,ms_zoning,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,mas_vnr_type,heating,central_air,electrical,functional,garage_type,garage_finish,paved_drive,fence,misc_feature,sale_type,foundation_CBlock,foundation_PConc,neighborhood_CollgCr,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_2nd_HdBoard,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,saleprice,id
-1.4812445814547233,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,0.8730787164479374,-0.5425151559391341,-0.0632277097362446,2.207728229656243,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,1.1407780398402119,0.03896865490691661,-0.021415539153234908,0.7347155674543202,-0.10797703168802328,0.5969508447514069,0.7697788728052137,1.3994258600595888,0.3616482603614824,0.2931123312711481,-0.6082899738929504,-0.7301209610710309,-0.7126646509056132,2.296956255013367,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,0,1.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,137000,1987
0.6226561363871311,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,1.2379210098250086,0.8730787164479374,-0.14260751208870684,0.7894843758844983,1.302118109851252,-0.565901341922578,0.3489942254227452,1.4919878904334192,0.34961451595726234,1.2506228304751255,1.149266157252315,-0.7738591224212686,-0.10797703168802328,0.241182673009711,0.7697788728052137,1.3994258600595888,1.0027377867239724,0.2931123312711481,0.4838859476280842,-0.7301209610710309,0.21643921871022848,2.8318003574348714,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,0.6950244012308003,0,0,0.0,0.0,0,0,1,1.0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,215000,1190
-0.7799443421741051,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,0.25730013176172045,-0.0022561253259931447,-0.5091021297587294,-0.565901341922578,-0.33418055270136177,-0.29065321142560613,0.8103773636731846,0.35244248748511375,0.12996571469231033,-0.7738591224212686,-0.10797703168802328,-0.5662911549882954,-1.0512320477524484,0.1893826733048602,-0.9205307923634976,-1.0137863457660792,-0.6360571583384005,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,1.0,0.0,0,0,0,1.0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,129500,1930
-0.7799443421741051,-0.6909335607252274,-0.23024266611095967,0.5657705257980968,-0.9761413325783859,-0.16439778843892222,-0.40921260798899173,-0.567467163289638,-1.41471224956372,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,0.7384534069565528,-0.35898748716044004,-0.6774009724839309,0.27885343375359717,-0.10797703168802328,-0.3104578629493231,-1.0512320477524484,0.1893826733048602,0.3616482603614824,-1.0137863457660792,-1.0803321094656009,0.8260803879925683,0.9956876254848054,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,0,1.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,115000,2677
-0.7799443421741051,-0.6909335607252274,2.4528693122616403,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,-1.075725347739704,-0.379656881383608,2.207728229656243,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,0.40355748349473614,-0.690247069104776,-1.0533310862003684,0.19426046048954543,-0.10797703168802328,-0.6802169178494003,-1.0512320477524484,0.1893826733048602,-0.9205307923634976,-1.0137863457660792,-0.8581946339020007,-0.07651639446431918,-0.7126646509056132,1.2272680501703586,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,0,1.0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,114000,1256
-1.4812445814547233,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,-0.298127151363873,-0.17285788219166023,-1.41471224956372,-0.565901341922578,1.3314646206297944,-0.29065321142560613,-1.275417381109137,-0.0032724998376631427,-0.2737176288958103,-0.7738591224212686,-0.10797703168802328,-0.8860827700370107,-1.0512320477524484,-1.0206605134498685,-0.9205307923634976,-1.0137863457660792,-0.4139196827748002,-0.7301209610710309,-0.08327170697230107,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,1.0,0.0,0,0,0,1.0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,107000,2484
-0.7799443421741051,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,0.47947104501195786,-0.23516461078607775,-0.5091021297587294,-0.565901341922578,-0.0001839945073539115,-0.29065321142560613,-0.39884415862518713,-0.5012734820895508,-0.8388743099191792,0.12846592572861631,-0.10797703168802328,-0.5662911549882954,-1.0512320477524484,-1.0206605134498685,-0.27944126600100755,-1.0137863457660792,-0.6360571583384005,0.4992781046892125,-0.7126646509056132,1.3275513193743906,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,118500,1253
-0.07864410289348696,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,1.2379210098250086,-1.2018742933257818,-0.8535544344894664,-0.6030710082007337,1.302118109851252,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,0.6620342029451316,-0.43457692196653014,-0.5411578440229402,-0.28509972134008094,-0.10797703168802328,-0.6822156154434548,-1.0512320477524484,0.1893826733048602,-0.9205307923634976,-1.0137863457660792,-1.2284237598413346,-0.7301209610710309,-0.7126646509056132,1.4946901013811107,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,1,1.0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,1337
1.3239563756677493,1.0102726013965506,-0.23024266611095967,0.5657705257980968,-0.9761413325783859,0.8730787164479374,0.212865949111673,-0.18072039794286052,-0.5091021297587294,0.28329617115521255,0.7090164894500524,-0.29065321142560613,0.4530052037374205,1.0683188994722022,0.9423784436634032,-0.7738591224212686,-0.10797703168802328,0.07728947029724435,0.7697788728052137,0.1893826733048602,0.3616482603614824,0.2931123312711481,0.048866724649367005,0.4059060237453966,-0.11324279954055402,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,1,1.0,0.0,1,0,0,3.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,260000,1788
-0.7799443421741051,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,0.12399758381157804,-0.29895483291845765,-0.5091021297587294,0.29477181322383134,0.8977028567414724,0.691618416129367,-0.994464425184794,0.19014752451909678,-0.05421481081976971,-0.7738591224212686,-0.10797703168802328,-0.7121960793542718,-1.0512320477524484,0.1893826733048602,-0.27944126600100755,-1.0137863457660792,-0.7656373524171672,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,1.0,0.0,0,1,0,1.0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,136000,141
-1.4812445814547233,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,0.035129218511483075,-0.26275759059217696,-0.5091021297587294,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,0.6530437083555526,-0.4434697966495995,-0.7379534740221491,-0.7738591224212686,-0.10797703168802328,-1.2538431273430335,-1.0512320477524484,0.1893826733048602,-0.9205307923634976,2.9069096853456027,0.03035526835240032,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,0,1.0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,123000,1669
-0.07864410289348696,-0.6909335607252274,-2.9133546444835594,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,0.7016419582621952,-0.31824024891196784,1.302118109851252,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,-0.5584254375902139,-1.6417846601932042,-0.32670106774175117,0.0979184631610421,-0.10797703168802328,-0.18653861211794587,-1.0512320477524484,0.1893826733048602,-0.27944126600100755,-2.3206850228033065,-2.191019487283602,-0.7301209610710309,1.4452540140085997,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,0,1.0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,89500,1366
-0.07864410289348696,1.0102726013965506,-0.23024266611095967,0.5657705257980968,-0.9761413325783859,0.8730787164479374,1.3681546980129073,1.2504058181293918,-0.5091021297587294,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,1.700436328041503,0.5925501039279881,0.4024519716142918,-0.7738591224212686,-0.10797703168802328,-0.3504318148304125,0.7697788728052137,0.1893826733048602,-0.27944126600100755,0.2931123312711481,-0.20103793535968328,-0.450004718239583,-0.36799708637070416,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,1,0.0,0.0,1,1,0,1.0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,199500,52
-0.7799443421741051,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,0.3239514057367917,-0.4306890590895118,1.302118109851252,-0.3306506795158928,-0.9587974927005453,-0.29065321142560613,0.693500934008658,-0.40345186057578714,-0.657216805304525,-0.7738591224212686,-0.10797703168802328,-1.1898848043332904,-1.0512320477524484,0.1893826733048602,-0.27944126600100755,-1.0137863457660792,-0.3028509449930001,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,0,1.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,109900,1380
0.6226561363871311,1.0102726013965506,-0.23024266611095967,0.5657705257980968,1.2379210098250086,0.8730787164479374,-0.720251886539324,0.12651111376913643,3.1133383494612334,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,1.5925503929665552,0.4858356077311551,0.28134696853785557,1.1153839471425528,-0.10797703168802328,1.1605835662747679,-1.0512320477524484,0.1893826733048602,1.6438273130864625,-1.0137863457660792,-0.8859618183474507,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,2.2400289427092313,-0.06348005083768206,-0.08996768869403445,0,1,0.0,0.0,0,1,2,1.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,234000,919
-0.07864410289348696,1.0102726013965506,-0.23024266611095967,0.5657705257980968,1.2379210098250086,0.8730787164479374,-1.4311988089400838,-0.8352377468918372,-0.5091021297587294,0.4037904128757098,0.47695394576980016,-0.29065321142560613,-0.8573593826937147,-0.4657019833572731,-0.7985059755603672,-0.7738591224212686,-0.10797703168802328,-1.301811869600341,-1.0512320477524484,-2.230703700204597,-2.2027098450884774,0.2931123312711481,-0.2473165761021,0.3592199832734886,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,1,1.0,0.0,1,0,1,2.0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155900,2804
-1.4812445814547233,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.6844054242241598,0.8730787164479374,-0.4980809732890867,0.17576309922948555,-0.5091021297587294,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,1.2059591256146593,0.10344199635916992,-0.15261262581937413,0.8334073695957139,-0.10797703168802328,0.5769638688108621,-1.0512320477524484,2.6094690468143176,1.0027377867239724,-1.0137863457660792,-0.784148808714134,0.2035998483671287,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,1.0,0.0,0,1,2,3.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,161500,782
-0.07864410289348696,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,1.2379210098250086,-0.16439778843892222,0.43503686236191036,0.6393548298427113,0.39650799004626136,2.538259837638805,-0.7180597137425266,1.855792196935261,-0.47975860993139785,-0.5301753248095264,0.4529123895628069,-0.7738591224212686,-0.10797703168802328,-0.3104578629493231,-1.0512320477524484,0.1893826733048602,0.3616482603614824,0.2931123312711481,0.23860915169327557,-0.7301209610710309,1.0556298106213113,-0.3772642570941544,-0.10273842098272254,3.774193340734897,-0.06348005083768206,-0.08996768869403445,0,0,0.0,1.0,0,1,1,1.0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,137500,956
-0.7799443421741051,-0.6909335607252274,-2.9133546444835594,-0.5435940520335439,-0.9761413325783859,-2.2393507982126413,1.3681546980129073,-0.15134722589120655,-2.3203223693687107,-0.565901341922578,-0.9587974927005453,-0.29065321142560613,0.6125864827024472,-0.48348773272341194,-0.09206012428115602,1.8767207065190183,-0.10797703168802328,1.5123543428283548,0.7697788728052137,1.3994258600595888,3.567095892173932,-2.3206850228033065,-2.191019487283602,-0.7301209610710309,-0.4429248177913365,-0.07641444948205822,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,1,0,2.0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,76500,187
-0.07864410289348696,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.6844054242241598,-1.2018742933257818,1.234852150062765,-0.005371461755714022,-0.5091021297587294,0.9718346952723399,0.8434826362554322,-0.29065321142560613,-0.5561778139428191,0.20793327388523564,-0.0012313719738288754,1.3315659899284629,-0.10797703168802328,1.1206096143936783,0.7697788728052137,1.3994258600595888,1.0027377867239724,0.2931123312711481,0.22009769539630886,-0.7301209610710309,2.7040399018752237,-0.3772642570941544,-0.10273842098272254,3.0594122007456663,-0.06348005083768206,-0.08996768869403445,1,0,0.0,1.0,1,0,1,1.0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,211000,2074
-0.07864410289348696,1.0102726013965506,-0.23024266611095967,0.5657705257980968,-0.9761413325783859,0.8730787164479374,-1.5645013568902262,-0.8908687545654242,-0.5091021297587294,-0.565901341922578,-0.3818943467290772,-0.29065321142560613,1.2846259532734754,0.772630816260144,0.4352512432808266,-0.7738591224212686,-0.10797703168802328,-0.32444874610770436,0.7697788728052137,-1.0206605134498685,-0.9205307923634976,0.2931123312711481,0.17381905465389214,0.39034401025476057,0.30635249641498735,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,1,1.0,0.0,1,0,0,1.0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,181000,1039
-0.07864410289348696,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,-1.2018742933257818,0.5683394103120528,-0.15505595973611236,1.302118109851252,0.4841199073560414,-0.28212914103476316,2.977522141982607,-0.6550732544281878,0.1545760257868191,0.0012916489235968787,-0.7738591224212686,-0.10797703168802328,-0.6682247322850734,-1.0512320477524484,0.1893826733048602,-0.27944126600100755,0.2931123312711481,0.07663390909481704,-0.7301209610710309,1.2204708197467025,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,1.0,0.0,0,0,0,4.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,174900,1210
-0.7799443421741051,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.1308898386233113,0.8730787164479374,1.1904179674127175,0.25394320868009995,0.39650799004626136,-0.009332701594566624,-0.24742819992369738,3.0502830032829755,-0.6348446416016351,0.23683511660521125,0.39235988802458877,-0.7738591224212686,-0.10797703168802328,-0.3584266052066304,-1.0512320477524484,0.1893826733048602,-0.27944126600100755,0.2931123312711481,0.41909585058870075,0.5148401181798485,0.30635249641498735,3.6340665110671275,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,1.0,0.0,0,0,2,3.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,164500,2710
0.6226561363871311,1.0102726013965506,-0.23024266611095967,0.5657705257980968,-0.9761413325783859,0.8730787164479374,0.035129218511483075,0.015694146483350956,-0.5091021297587294,0.39805259184140046,-0.9544598750616621,-0.29065321142560613,2.1297324446938988,1.0216313073860877,0.9348093809711259,-0.7738591224212686,-0.10797703168802328,0.07129337751508094,0.7697788728052137,0.1893826733048602,0.3616482603614824,0.2931123312711481,0.2710042002129673,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,1,0.0,0.0,1,1,0,1.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,214000,44
0.6226561363871311,-0.6909335607252274,-0.23024266611095967,0.5657705257980968,0.6844054242241598,-1.2018742933257818,0.47947104501195786,0.04966614850268814,0.39650799004626136,1.0406885476840526,-0.9587974927005453,-0.29065321142560613,0.38332887066818344,-0.7102560371416822,0.28386998943528136,1.028441169065611,-0.10797703168802328,1.0886304528888069,0.7697788728052137,0.1893826733048602,0.3616482603614824,0.2931123312711481,0.07200604502057537,-0.512252772202127,0.3812802278356197,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,0,0.0,0.0,1,0,1,2.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,185000,1026
-1.4812445814547233,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,-0.9761413325783859,0.8730787164479374,-0.7646860691893715,-0.567467163289638,1.302118109851252,-0.565901341922578,-0.7852927871452166,-0.29065321142560613,0.12709977486518276,-0.7858454719477723,-1.3636626565837362,0.42924094177857797,-0.10797703168802328,-0.7261869625126531,-1.0512320477524484,-1.0206605134498685,-0.27944126600100755,-1.0137863457660792,-0.6360571583384005,-0.7301209610710309,4.757059742800551,0.9598459989596064,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,1.0,1,0,0,1.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,123000,1343
-0.07864410289348696,-0.6909335607252274,-0.23024266611095967,0.5657705257980968,-0.4226257469775373,-1.2018742933257818,-1.3867646262900362,0.30927751764609457,0.39650799004626136,-0.565901341922578,1.212180135560506,-0.29065321142560613,-1.275417381109137,-0.1255495267298677,0.33937644917864795,-0.7738591224212686,-0.10797703168802328,-0.4003992546817743,0.7697788728052137,-1.0206605134498685,-0.9205307923634976,0.2931123312711481,0.058122452797850346,-0.07651639446431918,-0.7126646509056132,3.3332167034550313,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,0,1.0,0.0,1,0,1,3.0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,183500,2248
1.3239563756677493,1.0102726013965506,-0.23024266611095967,0.5657705257980968,-0.9761413325783859,0.8730787164479374,-2.008843183390701,-1.100783090187093,-0.5091021297587294,2.050545049722506,-0.9587974927005453,-0.29065321142560613,0.4687385692691837,-0.6257737276525227,-1.0104397309441304,0.8169587359054816,-0.10797703168802328,-0.11658419632603936,0.7697788728052137,-1.0206605134498685,-0.9205307923634976,0.2931123312711481,0.08588963724330038,0.8727664284644764,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,1,0.0,0.0,1,0,0,1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,174000,1849
-0.7799443421741051,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.6844054242241598,-1.2018742933257818,-1.2090278956898464,1.8731764053659747,-0.5091021297587294,-0.565901341922578,0.31429328431167947,-0.29065321142560613,-0.18307228847529178,0.0345222175653819,1.1744963662265726,-0.7738591224212686,-0.10797703168802328,0.2611696489502557,0.7697788728052137,0.1893826733048602,-0.27944126600100755,0.2931123312711481,0.8124642968992429,-0.7301209610710309,0.24641031127848143,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,0.0,0,0,1,1.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,130000,2076
0.6226561363871311,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,1.2379210098250086,0.8730787164479374,-0.40921260798899173,-0.06901333453429766,1.302118109851252,-0.565901341922578,-0.9240965515894796,-0.29065321142560613,0.32489065583592014,-0.7324882238493557,-0.8388743099191792,1.1271329712070046,-0.10797703168802328,0.28315532248485487,-1.0512320477524484,0.1893826733048602,-0.27944126600100755,0.2931123312711481,0.33579429725235066,-0.7301209610710309,-0.7126646509056132,3.5337832418630954,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,0,0,0.0,1.0,0,0,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,178000,2641
-0.7799443421741051,-0.6909335607252274,-0.23024266611095967,0.5657705257980968,0.6844054242241598,-0.16439778843892222,0.212865949111673,0.5585044320237648,-0.5091021297587294,-0.565901341922578,0.7567302834777678,-0.29065321142560613,-0.9674929414160571,-0.28784448969588466,-0.5966643037663069,0.8733540514148495,-0.10797703168802328,0.2591709513562012,0.7697788728052137,0.1893826733048602,-0.27944126600100755,0.2931123312711481,0.03961099650088366,0.9194524689363843,-0.2031560772453129,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,1,0.0,0.0,1,1,1,1.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,189900,5
-0.07864410289348696,1.0102726013965506,-0.23024266611095967,0.5657705257980968,-0.9761413325783859,0.8730787164479374,0.7756989293456086,-0.8352377468918372,-0.5091021297587294,0.40952823391001925,0.5268365486169572,-0.29065321142560613,-0.9090547265837938,-0.4657019833572731,-0.7985059755603672,-0.7738591224212686,-0.10797703168802328,-1.301811869600341,-1.0512320477524484,-2.230703700204597,-1.5616203187259874,0.2931123312711481,-0.2473165761021,0.3592199832734886,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.28785557676487733,-0.06348005083768206,-0.08996768869403445,1,1,1.0,0.0,1,1,0,3.0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,144000,878
